Plant_ID,Date,Temperature (°C),F,Humidity (%),TDS Value (ppm),pH Level,Growth Days,weeks
48,8/31/2023,29.2,84.56,60,569,6.7,29,4.142857143
48,9/1/2023,31.7,89.06,72,578,6.4,30,4.285714286
48,9/2/2023,31.7,89.06,65,710,6.4,31,4.428571429
48,9/3/2023,31.7,89.06,77,473,6.8,32,4.571428571
48,9/4/2023,31.7,89.06,59,674,6.5,33,4.714285714
48,9/5/2023,32,89.6,61,538,6.4,34,4.857142857
48,9/6/2023,32.1,89.78,71,556,6.1,35,5
48,9/7/2023,31.5,88.7,61,577,6.1,36,5.142857143
48,9/8/2023,29.8,85.64,60,760,6.2,37,5.285714286
48,9/9/2023,20.1,68.18,69,529,6.3,38,5.428571429
48,9/10/2023,31.1,87.98,74,455,6.3,39,5.571428571
48,9/11/2023,31.2,88.16,70,520,6.2,40,5.714285714
48,9/12/2023,31.2,88.16,63,664,6.1,41,5.857142857
48,9/13/2023,30.4,86.72,54,626,6.7,42,6
48,9/14/2023,29.1,84.38,54,605,6.5,43,6.142857143
48,9/15/2023,30.6,87.08,78,557,6.6,44,6.285714286
48,9/16/2023,31.6,88.88,69,539,6.6,45,6.428571429
48,9/17/2023,29.4,84.92,55,554,6.6,46,6.571428571
48,9/18/2023,31.5,88.7,51,527,6.2,47,6.714285714
49,8/3/2023,33.4,92.12,70,621,6.7,1,0.142857143
49,8/4/2023,33.5,92.3,80,570,6.8,2,0.285714286
49,8/5/2023,33.4,92.12,60,412,6.2,3,0.428571429
49,8/6/2023,33.4,92.12,65,664,6.4,4,0.571428571
49,8/7/2023,33.4,92.12,60,519,6.8,5,0.714285714
49,8/8/2023,32.3,90.14,53,793,6.4,6,0.857142857
49,8/9/2023,32.3,90.14,53,674,6.7,7,1
49,8/10/2023,22.7,72.86,72,676,6.7,8,1.142857143
49,8/11/2023,31.9,89.42,77,586,6.4,9,1.285714286
49,8/12/2023,30.2,86.36,71,608,6.7,10,1.428571429
49,8/13/2023,30.1,86.18,60,604,6.2,11,1.571428571
49,8/14/2023,30.1,86.18,68,488,6.3,12,1.714285714
49,8/15/2023,30.1,86.18,73,718,6.1,13,1.857142857
49,8/16/2023,29.8,85.64,66,659,6.4,14,2
49,8/17/2023,29.6,85.28,51,764,6.7,15,2.142857143
49,8/18/2023,30.9,87.62,55,446,6.2,16,2.285714286
49,8/19/2023,30.8,87.44,80,778,6.7,17,2.428571429
49,8/20/2023,30.9,87.62,62,456,6.6,18,2.571428571
49,8/21/2023,30.2,86.36,60,699,6,19,2.714285714
49,8/22/2023,30.5,86.9,58,594,6.6,20,2.857142857
49,8/23/2023,30.8,87.44,50,453,6.2,21,3
49,8/24/2023,31.3,88.34,80,588,6,22,3.142857143
49,8/25/2023,31.4,88.52,62,603,6.1,23,3.285714286
49,8/26/2023,31.4,88.52,60,773,6.3,24,3.428571429
49,8/27/2023,30.1,86.18,78,586,6.3,25,3.571428571
49,8/28/2023,29.4,84.92,62,711,6.4,26,3.714285714
49,8/29/2023,28.7,83.66,50,583,6.7,27,3.857142857
49,8/30/2023,29.1,84.38,60,685,6.3,28,4
49,8/31/2023,29.2,84.56,56,621,6.7,29,4.142857143
49,9/1/2023,31.7,89.06,53,432,6.2,30,4.285714286
49,9/2/2023,31.7,89.06,65,534,6.6,31,4.428571429
49,9/3/2023,31.7,89.06,68,566,6.4,32,4.571428571
49,9/4/2023,31.7,89.06,61,518,6.6,33,4.714285714
49,9/5/2023,32,89.6,65,548,6.6,34,4.857142857
49,9/6/2023,32.1,89.78,53,651,6,35,5
49,9/7/2023,31.5,88.7,51,589,6.5,36,5.142857143
49,9/8/2023,29.8,85.64,71,638,6.7,37,5.285714286
49,9/9/2023,20.1,68.18,57,781,6.2,38,5.428571429
49,9/10/2023,31.1,87.98,77,714,6,39,5.571428571
49,9/11/2023,31.2,88.16,70,758,6.6,40,5.714285714
49,9/12/2023,31.2,88.16,57,757,6.3,41,5.857142857
49,9/13/2023,30.4,86.72,50,492,6.6,42,6
49,9/14/2023,29.1,84.38,79,417,6.8,43,6.142857143
49,9/15/2023,30.6,87.08,57,529,6.1,44,6.285714286
49,9/16/2023,31.5,88.7,54,767,6.1,45,6.428571429
50,8/3/2023,33.4,92.12,56,781,6.3,1,0.142857143
50,8/4/2023,33.5,92.3,78,550,6.1,2,0.285714286
50,8/5/2023,33.4,92.12,76,459,6,3,0.428571429
50,8/6/2023,33.4,92.12,61,578,6.1,4,0.571428571
50,8/7/2023,33.4,92.12,60,533,6.3,5,0.714285714
50,8/8/2023,32.3,90.14,72,470,6.4,6,0.857142857
50,8/9/2023,32.3,90.14,75,643,6.1,7,1
50,8/10/2023,22.7,72.86,65,730,6.2,8,1.142857143
50,8/11/2023,31.9,89.42,69,440,6.3,9,1.285714286
50,8/12/2023,30.2,86.36,62,729,6.5,10,1.428571429
50,8/13/2023,30.1,86.18,77,798,6.7,11,1.571428571
50,8/14/2023,30.1,86.18,72,400,6.8,12,1.714285714
50,8/15/2023,30.1,86.18,69,741,6.1,13,1.857142857
50,8/16/2023,29.8,85.64,50,480,6.7,14,2
50,8/17/2023,29.6,85.28,66,555,6.5,15,2.142857143
50,8/18/2023,30.9,87.62,76,434,6.3,16,2.285714286
50,8/19/2023,30.8,87.44,61,635,6.6,17,2.428571429
50,8/20/2023,30.9,87.62,54,568,6.4,18,2.571428571
50,8/21/2023,30.2,86.36,78,776,6.6,19,2.714285714
50,8/22/2023,30.5,86.9,71,423,6.3,20,2.857142857
50,8/23/2023,30.8,87.44,59,797,6.5,21,3
50,8/24/2023,31.3,88.34,73,725,6.6,22,3.142857143
50,8/25/2023,31.4,88.52,76,605,6.1,23,3.285714286
50,8/26/2023,31.4,88.52,58,447,6.3,24,3.428571429
50,8/27/2023,30.1,86.18,63,702,6.2,25,3.571428571
50,8/28/2023,29.4,84.92,73,740,6.5,26,3.714285714
50,8/29/2023,28.7,83.66,50,791,6.8,27,3.857142857
50,8/30/2023,29.1,84.38,79,594,6.4,28,4
50,8/31/2023,29.2,84.56,72,455,6.2,29,4.142857143
50,9/1/2023,31.7,89.06,61,565,6.6,30,4.285714286
50,9/2/2023,31.7,89.06,50,626,6.6,31,4.428571429
50,9/3/2023,31.7,89.06,54,450,6,32,4.571428571
50,9/4/2023,31.7,89.06,52,516,6.1,33,4.714285714
50,9/5/2023,32,89.6,56,794,6.1,34,4.857142857
50,9/6/2023,32.1,89.78,77,577,6.2,35,5
50,9/7/2023,31.5,88.7,63,798,6.2,36,5.142857143
50,9/8/2023,29.8,85.64,56,747,6.4,37,5.285714286
50,9/9/2023,20.1,68.18,76,415,6.5,38,5.428571429
50,9/10/2023,31.1,87.98,51,462,6.1,39,5.571428571
50,9/11/2023,31.2,88.16,80,566,6.2,40,5.714285714
50,9/12/2023,31.2,88.16,54,690,6.3,41,5.857142857
50,9/13/2023,30.4,86.72,67,798,6.7,42,6
50,9/14/2023,29.1,84.38,51,731,6.2,43,6.142857143
50,9/15/2023,30.6,87.08,57,724,6.2,44,6.285714286
50,9/16/2023,31.5,88.7,65,518,6.7,45,6.428571429
51,8/3/2023,33.4,92.12,72,524,6.6,1,0.142857143
51,8/4/2023,33.5,92.3,68,571,6.7,2,0.285714286
51,8/5/2023,33.4,92.12,59,705,6,3,0.428571429
51,8/6/2023,33.4,92.12,59,619,6.4,4,0.571428571
51,8/7/2023,33.4,92.12,68,594,6.2,5,0.714285714
51,8/8/2023,32.3,90.14,56,627,6.3,6,0.857142857
51,8/9/2023,32.3,90.14,65,543,6.3,7,1
51,8/10/2023,22.7,72.86,68,683,6.3,8,1.142857143
51,8/11/2023,31.9,89.42,57,490,6.1,9,1.285714286
51,8/12/2023,30.2,86.36,80,497,6.4,10,1.428571429
51,8/13/2023,30.1,86.18,76,739,6.6,11,1.571428571
51,8/14/2023,30.1,86.18,78,759,6.2,12,1.714285714
51,8/15/2023,30.1,86.18,76,442,6.1,13,1.857142857
51,8/16/2023,29.8,85.64,56,691,6.3,14,2
51,8/17/2023,29.6,85.28,77,776,6.6,15,2.142857143
51,8/18/2023,30.9,87.62,62,696,6.2,16,2.285714286
51,8/19/2023,30.8,87.44,61,646,6.6,17,2.428571429
51,8/20/2023,30.9,87.62,66,717,6.5,18,2.571428571
51,8/21/2023,30.2,86.36,53,542,6.6,19,2.714285714
51,8/22/2023,30.5,86.9,54,782,6.6,20,2.857142857
51,8/23/2023,30.8,87.44,55,714,6,21,3
51,8/24/2023,31.3,88.34,63,505,6.6,22,3.142857143
51,8/25/2023,31.4,88.52,59,673,6.3,23,3.285714286
51,8/26/2023,31.4,88.52,75,727,6.1,24,3.428571429
51,8/27/2023,30.1,86.18,65,762,6.6,25,3.571428571
51,8/28/2023,29.4,84.92,66,668,6,26,3.714285714
51,8/29/2023,28.7,83.66,62,781,6.6,27,3.857142857
51,8/30/2023,29.1,84.38,58,674,6.7,28,4
51,8/31/2023,29.2,84.56,66,418,6.4,29,4.142857143
51,9/1/2023,31.7,89.06,58,762,6.5,30,4.285714286
51,9/2/2023,31.7,89.06,58,432,6.4,31,4.428571429
51,9/3/2023,31.7,89.06,62,633,6.7,32,4.571428571
51,9/4/2023,31.7,89.06,69,750,6.3,33,4.714285714
51,9/5/2023,32,89.6,50,785,6.6,34,4.857142857
51,9/6/2023,32.1,89.78,54,421,6.6,35,5
51,9/7/2023,31.5,88.7,72,577,6.6,36,5.142857143
51,9/8/2023,29.8,85.64,51,518,6.7,37,5.285714286
51,9/9/2023,20.1,68.18,54,457,6.4,38,5.428571429
51,9/10/2023,31.1,87.98,68,535,6.6,39,5.571428571
51,9/11/2023,31.2,88.16,71,571,6.5,40,5.714285714
51,9/12/2023,31.2,88.16,50,433,6.2,41,5.857142857
51,9/13/2023,30.4,86.72,54,579,6.2,42,6
51,9/14/2023,29.1,84.38,55,482,6.5,43,6.142857143
51,9/15/2023,30.6,87.08,69,740,6.4,44,6.285714286
51,9/16/2023,31.5,88.7,72,575,6.2,45,6.428571429
52,8/3/2023,18.6,65.48,53,547,6.6,1,0.142857143
52,8/4/2023,22.9,73.22,62,783,6.4,2,0.285714286
52,8/5/2023,24.4,75.92,67,710,6,3,0.428571429
52,8/6/2023,18.7,65.66,74,556,6.1,4,0.571428571
52,8/7/2023,24.3,75.74,77,775,6.2,5,0.714285714
52,8/8/2023,18.6,65.48,73,481,6.5,6,0.857142857
52,8/9/2023,22.4,72.32,68,452,6.4,7,1
52,8/10/2023,23.4,74.12,78,711,6.7,8,1.142857143
52,8/11/2023,19.1,66.38,66,730,6.3,9,1.285714286
52,8/12/2023,21.9,71.42,65,431,6.4,10,1.428571429
52,8/13/2023,21.2,70.16,51,520,6.4,11,1.571428571
52,8/14/2023,24.9,76.82,70,797,6,12,1.714285714
52,8/15/2023,19.1,66.38,55,441,6.1,13,1.857142857
52,8/16/2023,18.4,65.12,78,710,6.3,14,2
52,8/17/2023,22.5,72.5,80,408,6.1,15,2.142857143
52,8/18/2023,18.3,64.94,70,510,6.6,16,2.285714286
52,8/19/2023,21,69.8,72,754,6.8,17,2.428571429
52,8/20/2023,18.7,65.66,68,529,6.4,18,2.571428571
52,8/21/2023,23.5,74.3,67,506,6.4,19,2.714285714
52,8/22/2023,18.4,65.12,66,747,6.7,20,2.857142857
52,8/23/2023,20.8,69.44,73,662,6.4,21,3
52,8/24/2023,22.6,72.68,74,523,6.4,22,3.142857143
52,8/25/2023,22.7,72.86,62,666,6.5,23,3.285714286
52,8/26/2023,23.4,74.12,52,672,6,24,3.428571429
52,8/27/2023,19.3,66.74,69,652,6.7,25,3.571428571
52,8/28/2023,23.6,74.48,55,576,6.6,26,3.714285714
52,8/29/2023,19.2,66.56,51,692,6.6,27,3.857142857
52,8/30/2023,21.5,70.7,63,585,6.6,28,4
52,8/31/2023,24.5,76.1,50,527,6.3,29,4.142857143
52,9/1/2023,23.7,74.66,59,746,6.5,30,4.285714286
52,9/2/2023,18.1,64.58,75,535,6.3,31,4.428571429
52,9/3/2023,18,64.4,54,736,6.4,32,4.571428571
52,9/4/2023,21,69.8,67,619,6.4,33,4.714285714
52,9/5/2023,19.7,67.46,57,762,6.4,34,4.857142857
52,9/6/2023,23.3,73.94,51,495,6.1,35,5
52,9/7/2023,20.1,68.18,66,462,6.2,36,5.142857143
52,9/8/2023,21.4,70.52,55,703,6.2,37,5.285714286
52,9/9/2023,19.3,66.74,52,632,6.7,38,5.428571429
52,9/10/2023,18.6,65.48,73,739,6.6,39,5.571428571
52,9/11/2023,22.6,72.68,71,626,6.6,40,5.714285714
52,9/12/2023,21.5,70.7,76,796,6.8,41,5.857142857
52,9/13/2023,21.2,70.16,63,779,6.5,42,6
52,9/14/2023,23,73.4,63,653,6.2,43,6.142857143
52,9/15/2023,19.2,66.56,65,560,6.1,44,6.285714286
52,9/16/2023,23.6,74.48,77,728,6.6,45,6.428571429
53,8/3/2023,20,68,79,551,6.3,1,0.142857143
53,8/4/2023,19.1,66.38,80,702,6.7,2,0.285714286
53,8/5/2023,20,68,69,632,6.3,3,0.428571429
53,8/6/2023,18.2,64.76,70,561,6.4,4,0.571428571
53,8/7/2023,18.4,65.12,57,767,6,5,0.714285714
53,8/8/2023,22.1,71.78,61,552,6.3,6,0.857142857
53,8/9/2023,21.6,70.88,50,670,6.6,7,1
53,8/10/2023,23,73.4,63,440,6.1,8,1.142857143
53,8/11/2023,22.1,71.78,62,432,6.3,9,1.285714286
53,8/12/2023,18.3,64.94,60,493,6.6,10,1.428571429
53,8/13/2023,19.4,66.92,57,583,6.3,11,1.571428571
53,8/14/2023,24.4,75.92,72,527,6.4,12,1.714285714
53,8/15/2023,22.3,72.14,60,745,6.4,13,1.857142857
53,8/16/2023,20,68,52,483,6.7,14,2
53,8/17/2023,22,71.6,77,646,6.7,15,2.142857143
53,8/18/2023,24.7,76.46,71,622,6.2,16,2.285714286
53,8/19/2023,20.5,68.9,67,445,6.2,17,2.428571429
53,8/20/2023,20.3,68.54,72,660,6.8,18,2.571428571
53,8/21/2023,23.8,74.84,65,455,6.8,19,2.714285714
53,8/22/2023,18.8,65.84,70,731,6.3,20,2.857142857
53,8/23/2023,20.8,69.44,50,697,6.7,21,3
53,8/24/2023,24.4,75.92,73,405,6.8,22,3.142857143
53,8/25/2023,24.8,76.64,66,514,6.7,23,3.285714286
53,8/26/2023,19.1,66.38,59,502,6.6,24,3.428571429
53,8/27/2023,22.3,72.14,79,445,6.8,25,3.571428571
53,8/28/2023,23.8,74.84,55,522,6.5,26,3.714285714
53,8/29/2023,23.5,74.3,54,595,6.3,27,3.857142857
53,8/30/2023,22.4,72.32,54,466,6.2,28,4
53,8/31/2023,19.1,66.38,50,715,6.1,29,4.142857143
53,9/1/2023,23.5,74.3,75,494,6.7,30,4.285714286
53,9/2/2023,24.7,76.46,53,534,6.2,31,4.428571429
53,9/3/2023,23.8,74.84,50,565,6.2,32,4.571428571
53,9/4/2023,23,73.4,70,484,6.2,33,4.714285714
53,9/5/2023,23.9,75.02,79,785,6.4,34,4.857142857
53,9/6/2023,20.1,68.18,79,573,6.7,35,5
53,9/7/2023,24.7,76.46,60,571,6,36,5.142857143
53,9/8/2023,20.1,68.18,71,512,6.5,37,5.285714286
53,9/9/2023,18.7,65.66,52,669,6.7,38,5.428571429
53,9/10/2023,20.9,69.62,53,587,6.4,39,5.571428571
53,9/11/2023,24.6,76.28,51,413,6.5,40,5.714285714
53,9/12/2023,23.7,74.66,59,714,6.2,41,5.857142857
53,9/13/2023,20.4,68.72,56,787,6.1,42,6
53,9/14/2023,24.6,76.28,76,625,6.1,43,6.142857143
53,9/15/2023,24.5,76.1,75,519,6.2,44,6.285714286
53,9/16/2023,19.3,66.74,78,687,6.1,45,6.428571429
54,8/3/2023,23.7,74.66,65,564,6.6,1,0.142857143
54,8/4/2023,19.2,66.56,58,766,6.4,2,0.285714286
54,8/5/2023,21.2,70.16,78,580,6.4,3,0.428571429
54,8/6/2023,18,64.4,58,717,6,4,0.571428571
54,8/7/2023,24.9,76.82,50,645,6.6,5,0.714285714
54,8/8/2023,19.4,66.92,74,527,6,6,0.857142857
54,8/9/2023,21,69.8,53,478,6.5,7,1
54,8/10/2023,20.8,69.44,62,503,6.1,8,1.142857143
54,8/11/2023,18.4,65.12,60,622,6.8,9,1.285714286
54,8/12/2023,24.2,75.56,66,416,6.6,10,1.428571429
54,8/13/2023,21.4,70.52,54,780,6.6,11,1.571428571
54,8/14/2023,19.8,67.64,66,465,6.4,12,1.714285714
54,8/15/2023,24.3,75.74,64,728,6.8,13,1.857142857
54,8/16/2023,22.4,72.32,61,525,6.7,14,2
54,8/17/2023,19.4,66.92,75,452,6,15,2.142857143
54,8/18/2023,24.2,75.56,74,728,6.1,16,2.285714286
54,8/19/2023,20.5,68.9,69,710,6.8,17,2.428571429
54,8/20/2023,22.5,72.5,60,401,6.5,18,2.571428571
54,8/21/2023,18.1,64.58,57,690,6.5,19,2.714285714
54,8/22/2023,18.2,64.76,54,550,6.1,20,2.857142857
54,8/23/2023,21.4,70.52,57,679,6.1,21,3
54,8/24/2023,19.2,66.56,80,568,6,22,3.142857143
54,8/25/2023,19.7,67.46,54,705,6.5,23,3.285714286
54,8/26/2023,21.7,71.06,66,604,6.2,24,3.428571429
54,8/27/2023,19.6,67.28,75,651,6.7,25,3.571428571
54,8/28/2023,24.4,75.92,54,551,6.5,26,3.714285714
54,8/29/2023,19,66.2,59,677,6.5,27,3.857142857
54,8/30/2023,24.6,76.28,65,776,6.5,28,4
54,8/31/2023,18.5,65.3,67,786,6.7,29,4.142857143
54,9/1/2023,19.4,66.92,50,555,6.5,30,4.285714286
54,9/2/2023,20.8,69.44,53,574,6,31,4.428571429
54,9/3/2023,24.3,75.74,61,557,6.5,32,4.571428571
54,9/4/2023,19.4,66.92,77,486,6.3,33,4.714285714
54,9/5/2023,23.9,75.02,57,724,6.3,34,4.857142857
54,9/6/2023,21.7,71.06,64,679,6.4,35,5
54,9/7/2023,18.8,65.84,80,575,6.8,36,5.142857143
54,9/8/2023,21.3,70.34,57,442,6.3,37,5.285714286
54,9/9/2023,20.2,68.36,68,588,6.5,38,5.428571429
54,9/10/2023,21.9,71.42,75,745,6.1,39,5.571428571
54,9/11/2023,23.7,74.66,51,636,6.7,40,5.714285714
54,9/12/2023,19.5,67.1,55,414,6.3,41,5.857142857
54,9/13/2023,18.6,65.48,57,443,6.3,42,6
54,9/14/2023,21.8,71.24,58,792,6.4,43,6.142857143
54,9/15/2023,23.2,73.76,51,458,6.6,44,6.285714286
54,9/16/2023,22.9,73.22,69,418,6.6,45,6.428571429
55,8/3/2023,18.7,65.66,65,603,6.3,1,0.142857143
55,8/4/2023,22.8,73.04,74,635,6.6,2,0.285714286
55,8/5/2023,22.9,73.22,80,451,6.5,3,0.428571429
55,8/6/2023,24.5,76.1,50,674,6.4,4,0.571428571
55,8/7/2023,19.2,66.56,53,565,6.2,5,0.714285714
55,8/8/2023,18.8,65.84,64,656,6.5,6,0.857142857
55,8/9/2023,24.2,75.56,56,424,6.8,7,1
55,8/10/2023,21.6,70.88,70,652,6.7,8,1.142857143
55,8/11/2023,18.7,65.66,79,681,6,9,1.285714286
55,8/12/2023,20.7,69.26,53,597,6.6,10,1.428571429
55,8/13/2023,22.2,71.96,63,697,6.1,11,1.571428571
55,8/14/2023,19.5,67.1,61,561,6.7,12,1.714285714
55,8/15/2023,18,64.4,53,443,6.5,13,1.857142857
55,8/16/2023,21.2,70.16,76,728,6.5,14,2
55,8/17/2023,22.2,71.96,69,455,6.2,15,2.142857143
55,8/18/2023,24.1,75.38,71,416,6.7,16,2.285714286
55,8/19/2023,21.5,70.7,51,472,6.5,17,2.428571429
55,8/20/2023,24.9,76.82,63,474,6.6,18,2.571428571
55,8/21/2023,22,71.6,50,625,6.1,19,2.714285714
55,8/22/2023,24.7,76.46,56,701,6.7,20,2.857142857
55,8/23/2023,19,66.2,66,665,6.2,21,3
55,8/24/2023,22.2,71.96,70,510,6,22,3.142857143
55,8/25/2023,19.6,67.28,76,665,6.1,23,3.285714286
55,8/26/2023,22,71.6,77,702,6.6,24,3.428571429
55,8/27/2023,22.3,72.14,58,520,6.4,25,3.571428571
55,8/28/2023,19,66.2,64,474,6.4,26,3.714285714
55,8/29/2023,19.1,66.38,68,474,6.4,27,3.857142857
55,8/30/2023,20.8,69.44,59,447,6.3,28,4
55,8/31/2023,18.5,65.3,54,596,6,29,4.142857143
55,9/1/2023,24.6,76.28,75,592,6.4,30,4.285714286
55,9/2/2023,18,64.4,62,465,6.2,31,4.428571429
55,9/3/2023,20.6,69.08,55,766,6.3,32,4.571428571
55,9/4/2023,19.8,67.64,63,795,6.7,33,4.714285714
55,9/5/2023,22.9,73.22,69,432,6.5,34,4.857142857
55,9/6/2023,21.3,70.34,53,686,6,35,5
55,9/7/2023,24.5,76.1,55,733,6.1,36,5.142857143
55,9/8/2023,19.6,67.28,66,458,6.5,37,5.285714286
55,9/9/2023,21.8,71.24,67,407,6.3,38,5.428571429
55,9/10/2023,19.4,66.92,72,422,6.1,39,5.571428571
55,9/11/2023,23.2,73.76,75,748,6.1,40,5.714285714
55,9/12/2023,24.8,76.64,73,479,6.4,41,5.857142857
55,9/13/2023,19.4,66.92,57,724,6.5,42,6
55,9/14/2023,18.1,64.58,76,712,6.7,43,6.142857143
55,9/15/2023,18.9,66.02,53,629,6.1,44,6.285714286
55,9/16/2023,23,73.4,53,670,6.6,45,6.428571429
55,9/17/2023,31.6,88.88,69,539,6.6,45,6.428571429
55,9/18/2023,29.4,84.92,55,554,6.6,46,6.571428571
55,9/19/2023,31.5,88.7,51,527,6.2,47,6.714285714
56,8/3/2023,24.9,76.82,73,728,6.7,1,0.142857143
56,8/4/2023,20.1,68.18,53,524,6.7,2,0.285714286
56,8/5/2023,18.6,65.48,55,553,6.2,3,0.428571429
56,8/6/2023,19,66.2,60,576,6.6,4,0.571428571
56,8/7/2023,24.2,75.56,54,420,6.8,5,0.714285714
56,8/8/2023,24.4,75.92,56,775,6.7,6,0.857142857
56,8/9/2023,23.8,74.84,65,538,6.5,7,1
56,8/10/2023,21.2,70.16,75,484,6.2,8,1.142857143
56,8/11/2023,24.8,76.64,50,683,6,9,1.285714286
56,8/12/2023,19.4,66.92,55,769,6.6,10,1.428571429
56,8/13/2023,23.7,74.66,54,428,6.4,11,1.571428571
56,8/14/2023,20.9,69.62,74,652,6.3,12,1.714285714
56,8/15/2023,20.2,68.36,66,696,6.6,13,1.857142857
56,8/16/2023,19.4,66.92,65,739,6.7,14,2
56,8/17/2023,20,68,78,501,6.2,15,2.142857143
56,8/18/2023,23.4,74.12,58,578,6.6,16,2.285714286
56,8/19/2023,22.3,72.14,69,457,6.5,17,2.428571429
56,8/20/2023,23.2,73.76,64,585,6.5,18,2.571428571
56,8/21/2023,21.9,71.42,66,701,6.4,19,2.714285714
56,8/22/2023,23.7,74.66,54,755,6.1,20,2.857142857
56,8/23/2023,19.9,67.82,70,741,6.5,21,3
56,8/24/2023,22.7,72.86,53,432,6.2,22,3.142857143
56,8/25/2023,23.9,75.02,65,467,6.2,23,3.285714286
56,8/26/2023,22,71.6,67,735,6,24,3.428571429
56,8/27/2023,20.4,68.72,57,767,6.2,25,3.571428571
56,8/28/2023,18.1,64.58,58,695,6,26,3.714285714
56,8/29/2023,20,68,60,671,6.5,27,3.857142857
56,8/30/2023,19.2,66.56,72,509,6.4,28,4
56,8/31/2023,24.4,75.92,67,425,6.7,29,4.142857143
56,9/1/2023,24.6,76.28,68,769,6.2,30,4.285714286
56,9/2/2023,23.9,75.02,78,672,6,31,4.428571429
56,9/3/2023,21.5,70.7,63,671,6.8,32,4.571428571
56,9/4/2023,22.8,73.04,68,460,6.6,33,4.714285714
56,9/5/2023,24.1,75.38,58,536,6.5,34,4.857142857
56,9/6/2023,22.8,73.04,79,503,6.4,35,5
56,9/7/2023,18.5,65.3,51,777,6.1,36,5.142857143
56,9/8/2023,18.5,65.3,75,777,6.1,37,5.285714286
56,9/9/2023,21.6,70.88,55,404,6.4,38,5.428571429
56,9/10/2023,23.6,74.48,71,569,6.2,39,5.571428571
56,9/11/2023,23.6,74.48,52,693,6.5,40,5.714285714
56,9/12/2023,18.1,64.58,64,676,6.4,41,5.857142857
56,9/13/2023,21.5,70.7,61,407,6.2,42,6
56,9/14/2023,22.5,72.5,62,439,6.1,43,6.142857143
56,9/15/2023,22.6,72.68,57,501,6.5,44,6.285714286
56,9/16/2023,20.6,69.08,56,673,6.5,45,6.428571429
57,8/3/2023,19.5,67.1,56,733,6.4,1,0.142857143
57,8/4/2023,20.6,69.08,65,732,6.6,2,0.285714286
57,8/5/2023,24.1,75.38,60,716,6.7,3,0.428571429
57,8/6/2023,20.6,69.08,59,429,6.3,4,0.571428571
57,8/7/2023,19.8,67.64,55,400,6.5,5,0.714285714
57,8/8/2023,20.7,69.26,72,493,6.2,6,0.857142857
57,8/9/2023,20.8,69.44,56,626,6.2,7,1
57,8/10/2023,22.7,72.86,75,689,6.3,8,1.142857143
57,8/11/2023,18.2,64.76,65,798,6.4,9,1.285714286
57,8/12/2023,19.8,67.64,57,678,6.2,10,1.428571429
57,8/13/2023,19.1,66.38,50,686,6.2,11,1.571428571
57,8/14/2023,23.1,73.58,50,638,6,12,1.714285714
57,8/15/2023,22.8,73.04,70,658,6.3,13,1.857142857
57,8/16/2023,20.4,68.72,71,674,6.7,14,2
57,8/17/2023,21.1,69.98,56,625,6.7,15,2.142857143
57,8/18/2023,21.6,70.88,52,699,6.3,16,2.285714286
57,8/19/2023,20,68,80,423,6.5,17,2.428571429
57,8/20/2023,24.5,76.1,72,627,6.1,18,2.571428571
57,8/21/2023,20.3,68.54,79,578,6.3,19,2.714285714
57,8/22/2023,19.8,67.64,55,718,6.3,20,2.857142857
57,8/23/2023,23.2,73.76,68,688,6.7,21,3
57,8/24/2023,18.1,64.58,50,408,6.6,22,3.142857143
57,8/25/2023,21.7,71.06,55,760,6.1,23,3.285714286
57,8/26/2023,23.3,73.94,60,690,6.5,24,3.428571429
57,8/27/2023,22,71.6,78,702,6.1,25,3.571428571
57,8/28/2023,18.8,65.84,55,542,6.2,26,3.714285714
57,8/29/2023,24.8,76.64,66,796,6.1,27,3.857142857
57,8/30/2023,20.6,69.08,64,674,6.4,28,4
57,8/31/2023,20.8,69.44,57,732,6.3,29,4.142857143
57,9/1/2023,23.3,73.94,51,494,6,30,4.285714286
57,9/2/2023,18.8,65.84,53,584,6.7,31,4.428571429
57,9/3/2023,21.1,69.98,71,596,6.1,32,4.571428571
57,9/4/2023,23.9,75.02,65,473,6,33,4.714285714
57,9/5/2023,19.2,66.56,61,772,6.7,34,4.857142857
57,9/6/2023,19.9,67.82,80,660,6.7,35,5
57,9/7/2023,21.8,71.24,76,560,6.7,36,5.142857143
57,9/8/2023,19.9,67.82,74,497,6.3,37,5.285714286
57,9/9/2023,18.4,65.12,79,716,6.6,38,5.428571429
57,9/10/2023,23.6,74.48,50,672,6.8,39,5.571428571
57,9/11/2023,22.4,72.32,59,683,6.8,40,5.714285714
57,9/12/2023,21.2,70.16,56,595,6.3,41,5.857142857
57,9/13/2023,20.6,69.08,65,800,6.7,42,6
57,9/14/2023,18.2,64.76,61,431,6.4,43,6.142857143
57,9/15/2023,19.6,67.28,65,432,6.6,44,6.285714286
57,9/16/2023,21.6,70.88,59,773,6.1,45,6.428571429
57,9/17/2023,22.9,73.22,75,547,6.7,46,6.571428571
58,8/3/2023,18.7,65.66,56,681,6.7,1,0.142857143
58,8/4/2023,22.3,72.14,54,511,6.6,2,0.285714286
58,8/5/2023,20.5,68.9,50,471,6.6,3,0.428571429
58,8/6/2023,24.2,75.56,52,647,6.4,4,0.571428571
58,8/7/2023,22.3,72.14,72,519,6.1,5,0.714285714
